PercentageError,Fitness,
13.05,54
14.9,57
25.45,57
24.75,62
16.7,58
16.95,55
23.05,59
20.05,57
22.7,61
24.5,64
15.45,59
25.35,60
22.4,61
17.4,60
15.4,62
25.65,62
23.95,63
23.1,63
24.5,67
16.3,65
21.65,65
15.35,65
15.1,65
21.05,62
23.15,69
15.5,67
21.65,68
24.25,69
21.5,68
14.95,67
24.1,69
24.25,69
20.9,70
23.1,71
24.15,72
24.55,72
19,69
24.7,72
24.3,72
24.2,72
23.2,74
23.8,74
22.75,73
24.75,74
22.25,73
23.3,74
20.85,72
24.2,74
23.75,79
24.45,74
23.3,76
20.25,75
23,76
23.6,76
24.1,77
22.85,76
22.3,81
22.8,81
24.3,79
23.55,79
20.7,80
21.45,80
23.15,79
22.45,81
23.2,81
20.65,80
24,84
19.75,82
21.55,83
23.2,84
23.35,84
20.95,82
23.05,86
22.45,86
21.45,88
23.25,84
23.75,86
23.6,86
23.6,81
19.85,89
22,91
22.55,88
20.35,92
20.9,90
20.25,87
20,92
20.45,92
20.65,92
19.15,97
21.1,93
19,94
19,94
19.4,94
20.25,95
21.9,95
20.3,95
18.25,94
19.9,99
19.85,97
18,99
19.2,99
21.15,98
18.25,96
20.1,97
18.85,101
19.8,102
18.85,101
19.2,102
20.35,100
19.05,102
18.9,101
18.65,101
17,103
18.25,104
19.2,104
18,104
17.75,103
18.8,104
17.9,103
19.45,104
18.3,104
19.05,109
17.55,106
17.8,106
18.75,104
19.75,107
18.4,106
15.55,105
18.45,111
18.65,111
18.3,111
17.9,108
18.4,109
17.25,108
17.35,111
19.5,109
17.7,108
16.3,112
17.2,116
19.3,107
18.8,113
16.45,112
17.65,108
17.3,113
17.65,116
17.45,118
16.3,118
17.7,116
18.05,116
16.75,118
17.95,111
16.75,118
15.75,120
16.75,120
16.75,120
16.2,120
16.9,120
15.75,120
17.45,121
16.4,120
16.75,118
15.65,122
17.8,123
16.25,123
15.65,117
16.45,123
17.1,123
16,123
17.25,125
14.7,124
14.8,124
15.7,124
16.85,125
17.6,125
17.35,121
15.95,124
13.55,126
15.25,122
14.15,127
17.55,128
18.4,129
17,128
15.6,127
13.8,126
14.05,129
16.25,130
16.5,130
16.85,130
17.7,131
17.4,131
16.25,130
16.55,130
16.75,133
16.2,133
15.2,132
15,132
16,133
19.35,134
15.9,132
17.45,128
16.55,135
15.9,135
14.6,134
18.15,136
14.85,137
17.4,133
14.9,129
16.7,140
13.95,134
14.4,139
14.75,139
15.65,137
17.3,138
18,144
14.4,139
17.35,143
15.35,145
18.05,146
17.3,146
17.65,146
16.05,143
16,143
15.2,145
17.8,146
18.35,149
16.6,148
16.25,148
17.4,148
18.05,149
16.85,148
17.25,148
17.2,148
16.2,150
16,150
17.6,151
17.55,151
17,151
16.75,150
16.7,150
16.4,150
16.5,153
16.75,153
16.3,153
16.6,153
17.3,153
16.25,153
16.45,153
18.45,154
16.4,155
18.45,156
16.75,155
16.3,150
15.8,155
17.1,156
17.25,156
17.05,156
16.45,158
16.2,158
16.25,158
15.35,157
15.8,157
16.8,158
18,159
17.75,158
17.4,161
15.45,160
16.3,160
15.65,160
14.55,159
15.25,160
14.85,159
16.3,160
15.7,157
17.4,163
18.15,159
17.45,163
14.5,162
15.9,162
17.45,163
17.45,163
16.15,165
17.4,166
17.25,166
17.55,166
16.5,165
14.35,164
14.2,164
16.25,165
15.3,165
16.1,170
15.65,167
17.5,168
17.2,168
16.45,168
16.85,168
15.65,167
16.75,170
16,170
15.6,170
16.1,170
17.65,171
15.4,170
17.05,173
16.35,170
16.15,175
16.5,175
14.85,174
16.65,173
16.25,175
14.95,172
16.6,175
14.95,172
17.45,176
17.4,178
15.95,177
17.15,176
16.05,178
15.95,177
17.6,178
18.2,179
15.55,180
15.1,180
16.5,180
16.85,180
16.2,180
14.3,179
17.6,181
15.95,180
14.65,182
16.7,183
15.6,177
15.5,182
15.4,182
16.45,178
16.25,183
15.9,182
16.7,180
11.05,188
14.75,179
13.55,189
17.25,186
16.35,180
17.05,181
16.25,185
15.25,192
14.15,192
13.05,191
14.55,192
14.35,182
11.6,190
14.05,192
16.6,188
13.7,194
13.9,194
12.4,193
15.3,195
13.05,194
13.5,189
13.3,194
15.4,190
13.65,196
13.15,196
13.55,196
13.9,196
14.15,197
14.9,197
15.7,192
13.6,191
12.5,198
13.55,199
13.75,199
12.9,198
13,196
12.65,201
14.75,199
12.25,198
12,201
12.7,203
14.25,202
12.5,203
13.65,201
13.85,201
14.45,204
14.5,202
13.35,206
14.5,207
12.3,206
12.3,206
13.95,206
13.9,199
12.55,206
12.3,206
12.8,208
14.15,209
12.1,206
12.55,211
15.15,210
14.7,204
14.05,212
13.25,206
14.05,212
13.15,214
11,210
13.15,214
13.4,214
11.85,210
14.1,212
12.9,213
12.5,215
15.15,212
12.9,215
14.65,216
12.2,215
12.75,215
13.15,216
13.3,216
12.6,218
14.1,219
12.2,218
10.9,217
13.05,219
13.35,219
14.3,214
13.4,219
13.15,221
14.4,222
13.3,214
13.45,228
12.3,221
12.9,221
13.6,224
12.35,213
15.65,227
12.15,223
13.2,226
12.55,231
11.85,225
14.35,224
12.65,226
12.75,223
